BJCD,SGG_NAME,YEAR,SERVICE_BUSINESS_COUNT,TRANSPORT_BUSINESS_COUNT,MANUFACTURING_BUSINESS_COUNT,YTH_EMP_RT,INFECT_DIS_CT,TRAFFIC_DTH_CT,T_SUICIDE_RT_100K,CLIMATE_DMG_IMPACT,TRAFFIC_ACC_PER_100K,FIRE_ACC_PER_100K,FIRE_DTH_CT,FIRE_DMG,TEACHERS,UNIVERSITIES,UNIVERSITY_ADMISSION_RATE,KINDERGARTEN_TEACHERS,STUDENTS_PER_HIGH_CLASS,PRIVATE_ACADEMIES,MAX_TEMP,MIN_TEMP,AVG_WIND_SPD,MAX_GUST_SPD,MAX_GUST_DIR_DEG,TOTAL_RAIN,HOSPITAL_COUNT,WELFARE_FACILITY,PHC_CNT,DOCTORS,CLINIC,GEN_HOSP,BED_TOTAL,HIGH_RISK_DRINK_RT,WELFARE_RATIO,STRESS_AWARE_SOCIAL_PROT,SELF_HEALTH_AWARE_RT,GENDER_RATIO,FOREIGNERS,SELF_FINANCE,CMR,LAND_AREA,TFR,SINGLE_HOUSEHOLD_RATIO,COMMERCIAL_AREA,INDUSTRIAL_AREA,CAR_REGISTRATION_PER_CAPTICA,RENTAL_NATIONAL,RENTAL_PERMANENT,RENTAL_HAPPY,WATER_SUPPLY_RATE,HOUSE_CNT,SEWERAGE_SUPPLY_RATE,GREEN_RT,PARK,CULTURE,SPORTS_FACILITIES,YOUTH_NET_MOVE_RATE
11215,서울특별시 광진구,2022,8.932261375,6.790344674,649.05,51.6,123.59,2.67,17.9,0,209.8,43,0,11.87429148,1024.55,0.89,64.1,59.57,26.07,130.7,36.3,-12.9,1.5,12.4,261.6,1918,1.19,2.96,0.3,273.55,4.434144589,0.3,785.38,15,46.55,27.5,54.4,92.9,4100.58,25,390,66.98,0.461,44.3,0.18,0,10.30898599,0,0,0,100,27726.9,100,30.89,14.52,3.85,1.48,2.5
11230,서울특별시 동대문구,2022,9.086572588,7.13049875,1150.77,37.6,132.78,3.56,24.8,0,455.7,51,0.59,12.38129527,1346.53,1.19,66.9,70.4,22.43,115.26,36.3,-13,1.7,20.3,129.4,1848.5,3.86,4.46,0.3,345.47,4.367293635,0.89,1554.46,15.9,49.07,19.3,50.3,97,5037.07,23.7,360,78.42,0.62,43.7,0.73,0,10.30898599,0,0,4.101154654,100,31618.27,100,2.69,21.98,4.16,0,3.1
11260,서울특별시 중랑구,2022,8.730257316,7.424773688,1112.85,51.1,112.89,2.6,21.9,0,363.6,49,0.78,11.49202129,685.93,0.26,70.3,71.37,22.47,70.33,36.6,-13.1,1.9,16.4,227.8,1835,3.11,3.37,0.26,184.78,4.207375584,0.78,849.43,14.8,57.59,30.8,49.8,96.8,1251.43,18.2,450,66.7,0.659,37.7,0.24,0,10.30898599,49.83,25.95,5.737700693,100,30716.71,100,39.67,17.39,2.08,1.3,2.9
11290,서울특별시 성북구,2022,8.677490655,6.81566192,734.44,38.5,177.74,1.86,18.3,0,299.3,37,0.23,11.27288127,1444.02,1.39,61.5,94.1,22.54,108.97,33.8,-14.3,1.6,18.8,202.5,1912.5,1.39,3.95,0.23,228.63,4.09467784,0,856.65,13,49.61,28.4,53.2,92.6,2692.17,19.9,330,66.45,0.649,36.5,0.22,0,10.30898599,0,0,0,100,33132.67,100,26.13,9.06,6.04,0.46,2.2
11305,서울특별시 강북구,2022,8.734336376,7.030149887,694,44.2,86.49,2.04,26.6,0,355.5,53,0.34,11.64004355,594.22,0,63.3,42.23,24.06,73.89,37.4,-14.5,1.8,16.7,267.2,1937,3.06,4.09,0.34,149.49,4.356195875,0.34,794.8,20.3,54.6,23.5,56.7,94.4,1376.42,17.1,290,88.2,0.483,39,0.32,0,10.30898599,0,1457.81,4.064057161,100,33874.89,100,52.74,20.09,4.09,0,0.3
11320,서울특별시 도봉구,2022,8.567399495,7.435042661,433.12,45.4,79.89,0.64,27.9,0,167.5,51,0.64,11.40219813,827.09,0.32,64.4,68.98,21.78,95.93,34.2,-15.2,1.2,16.9,225,2074,1.6,2.89,0.32,135.39,4.005513349,0.32,868.8,13.9,50.24,29.1,53.1,94.4,736.3,19.4,300,66.73,0.573,30.8,0.28,0.924258902,10.30898599,78.6,0,0,100,35031.15,100,49.83,17.32,4.49,1.28,-1.3
11350,서울특별시 노원구,2022,8.569455416,7.207215219,246.36,38.6,128.24,1.19,20.4,0,274.7,34,0.6,11.22131703,1312.2,1.19,63.6,94.49,21.49,144.12,36.4,-17.5,1.1,13.7,227.8,1636,0.99,4.37,0.2,250.33,4.328625858,0.6,706.13,12.7,59.36,19.9,54.7,92.6,849.65,16.7,350,76.43,0.716,30.7,0.24,0,10.30898599,0,1454.93,3.037353948,100,38119.72,100,59.16,25.81,3.77,1.19,-0.6
11380,서울특별시 은평구,2022,8.65884552,6.963426476,318.16,46.7,153.83,1.93,22.3,0,196.7,47,0.21,11.78025431,792.94,0.21,63.6,61.06,22.65,112.48,35.1,-16.2,1,13.3,129.7,1723,2.14,4.71,0.21,185.33,4.281515453,0.43,801.29,13.4,59.08,21.9,65.7,91.2,826.15,18,340,126.84,0.613,33.5,0.23,0,10.30898599,0,0,0,100,34414.86,100,46.67,18.64,3.43,0.43,1
11410,서울특별시 서대문구,2022,8.821078775,7.117448783,335.9,42.9,398.91,1.63,23.2,0,318,73,0.65,11.99647765,1660.59,1.96,71,66.27,23.98,115.89,35.3,-14.3,1.3,18,191.3,1514.5,1.63,6.2,0.33,503.69,4.213460043,0.33,1346.88,11.2,49.08,25.5,45.1,90.8,4314.53,25.1,350,56.15,0.607,39.9,0.3,0,10.30898599,0,0,0,100,34291.32,100,11.1,28.4,4.9,0,3.3
11440,서울특별시 마포구,2022,9.411230134,7.025653864,533.41,46.4,69.38,2.74,17.9,0,292.1,69,0.27,12.07273266,880.87,0.55,56.4,67.19,23.36,191.7,36.6,-13.8,2.6,18.9,64.7,1588,1.37,3.29,0.27,173.32,4.70682384,0,283.02,12.2,52.49,25.5,51,88.4,3002.16,32.6,420,72.4,0.529,42.3,0.71,0,10.30898599,0,0,4.607966273,100,34844.7,100,40.03,27.42,3.57,0.55,3.1
11470,서울특별시 양천구,2022,8.692897905,7.300621352,353.61,41,124.75,1.81,17.9,0,264.2,36,0,11.3283274,932.68,0,59.1,82.11,24.69,235.44,37.2,-12.5,1.4,13,285.5,1625,1.13,4.76,0.23,212.08,4.254335299,0.45,701.32,12.3,51.56,24.7,57,95.8,709.72,25.4,300,70.31,0.608,26.9,0.41,0.048790164,10.30898599,0,0,0,100,33316.47,100,23.14,25.63,2.72,0.68,-2
11500,서울특별시 강서구,2022,8.932454163,7.442703597,341.9,54,85.56,2.64,21,0,282.2,39,0.7,11.46957893,783.78,0.18,62.3,74.32,22.13,124.39,37.6,-13.1,1.5,12.7,196.9,1572,2.99,1.76,0.18,208.38,4.39592954,0.7,914.5,17.3,59.24,24.2,49,92.3,961.41,20.8,460,285.68,0.588,39.6,0.41,0.641853886,10.59665973,61.49,1376.4,3.457892725,100,35422.18,100,54.27,28.11,2.81,0.35,2.6
11530,서울특별시 구로구,2022,9.175395863,7.349687312,1121.64,48.7,233.99,3.04,22.4,14.13913831,322.3,56,0,11.5832966,848.69,0.76,71.1,61.47,23.91,100.43,35.4,-12.7,2.1,20.6,118.1,1727,2.02,3.04,0.25,270.92,4.302036009,0.25,1200.06,16.5,54.67,26.5,48.6,96.6,5844.2,21.9,400,118.64,0.684,34.9,0.33,1.302912752,10.59665973,0,0,5.421154277,100,34757.85,100,25.61,16.7,4.55,0.76,3.8
11545,서울특별시 금천구,2022,9.615950803,7.342028098,2919.76,62.7,81.87,3.92,28,0,367.5,93,0.44,12.91673039,665.82,0,68.8,54.43,22.17,95.37,37.1,-13,1.9,20.7,153.3,1875,1.74,1.74,0.44,145.01,4.282482504,0.44,930.14,16.9,52.36,26.1,46.7,101.7,5737.63,25.1,500,470.73,0.588,45.6,0.28,2.17702187,10.59665973,0,0,4.81866736,100,31372.31,100,22.25,21.34,3.05,0.44,4.1
11560,서울특별시 영등포구,2022,9.382332935,7.447623067,1239.64,54.4,227.32,5.32,18.8,14.90226109,531.8,66,1.33,12.29769389,658.02,0,65.5,83.05,23.16,125.11,36.6,-12.7,1.7,35.6,108,1639.4,2.13,3.19,0.27,390.5,4.631617356,1.86,1574.23,11.8,50.58,27.7,46.2,96.7,5965.26,37.3,530,91.83,0.671,43,1.85,1.517322624,10.59665973,0,0,0,100,29831.1,100,35.76,19.43,2.93,1.06,4.7
11590,서울특별시 동작구,2022,8.633025882,6.388242027,236.47,47.7,99.58,1.84,18.2,14.98830404,319.8,49,0.26,10.94015759,1050.19,0.79,60.1,64.9,23.42,123.49,36.4,-14.7,1.5,14.6,237.7,1863.5,1.31,3.68,0.26,274.04,4.308245532,0.26,733.59,16.5,50.25,23.5,63,93.6,2584.37,28.1,390,111.14,0.567,41.6,0.24,0,10.30898599,0,243.04,0,100,31627.76,100,13.73,20.49,2.36,0.53,2.5
11620,서울특별시 관악구,2022,8.617961178,6.866724929,367.95,56.3,70.06,1.85,24.7,14.70968654,240.8,63,0.21,11.14630321,904.57,0.21,61.7,52.18,22.19,85.26,34.4,-14.5,1.9,13.4,192,1820.2,2.26,3.7,0.21,133.54,4.269277781,0.21,499.23,14.1,54.25,30.9,60.5,101.1,2973.59,19.6,410,159.01,0.422,55.9,0.17,0,9.903537551,0,0,0,100,26662.04,100,46.83,20.96,2.05,0.21,6
11650,서울특별시 서초구,2022,9.542555704,6.981126551,399.18,38.5,151.61,1.98,17.1,15.21895158,559.9,53,0,11.51777618,1077.35,0.25,51.6,53.42,24.77,295.06,36.1,-12.7,1.5,14.7,347.9,1968.5,3.22,3.71,0.25,593.09,5.267394134,0,935.63,12.1,44.3,27.6,53.6,91.5,1020.47,57.8,320,901.01,0.599,30.3,0.81,0,10.59665973,108.82,268.1,0,100,32821.62,100,56.63,34.63,5.69,1.48,-0.9
11680,서울특별시 강남구,2022,9.753518368,6.71175256,560.38,40.6,165.75,3.02,24.3,13.89066918,701,83,0,12.80376517,906.63,0,52.6,56.51,24.72,472.5,36.8,-12.8,1.4,19.1,303.8,1709.5,6.43,1.51,0.19,1060.85,5.851656354,0.19,1673.78,12.6,39.44,27.7,60.2,91.7,945.19,58.9,320,357.59,0.49,34.6,0.6,0,10.81979828,165,521.07,5.990464047,100,33735.08,100,34.51,22.68,5.29,0.38,-0.6
11710,서울특별시 송파구,2022,9.053102766,7.207163333,357.62,43.5,273.83,1.37,17.8,0,391.8,53,0.15,11.97264856,835.46,0.15,60,73.77,23.05,168.49,36.7,-13,1.6,11.5,317.8,1949.5,3.19,2.88,0.15,433.06,4.535712921,0.15,1114.9,11.7,54.82,27.6,54.7,92.8,867.18,40,390,116.73,0.598,31.3,0.54,0,10.59665973,0,0,2.575661013,100,33423.14,100,29.75,24.13,3.19,0.46,1.9
11740,서울특별시 강동구,2022,8.816301732,7.241373447,409.72,46.6,208.88,1.52,22.5,0,250.2,42,0.22,12.0756086,813.58,0,64.8,69.56,23.78,152.8,37.6,-13.3,1.4,17.5,247.5,1985,3.04,2.39,0.22,337.78,4.493903374,0.65,1375.23,11.6,52.66,20.9,56,95.9,862.92,25.4,360,136.72,0.719,31.8,0.33,0.039220713,10.30898599,0,0,0,100,32239.43,100,44.11,20.43,3.04,1.09,0.7
26110,부산광역시 중구,2022,10.30379069,9.374379146,1650.33,52.1,156.21,7.56,42.8,0,899.5,171,0,12.80004809,818.87,0,80.6,40.31,17.79,125.98,33.1,-7.5,3.2,21.7,53.4,991.9,5.04,2.52,2.52,498.88,5.134680165,2.52,4678.88,15.4,37.93,23.9,43.2,94.1,4993.83,23.4,310,219.2,0.462,53.5,119.55,2.574137784,11.51293546,0,0,0,100,43488.12,100,8.8,5.04,17.64,0,1.4
26140,부산광역시 서구,2022,8.988941548,7.228736722,504.79,40.9,968.7,3.8,26.8,0,423,86,1.9,11.93036671,827.06,0,74.2,67.5,18.99,109.32,33,-7.6,3.2,30.8,109.7,984.7,1.9,0.95,0.95,1279.56,4.124550404,1.9,5023.2,17.7,49.83,25.2,48.8,93.4,1885.12,12.4,310,183.47,0.649,41.2,10.06,2.20386912,10.30898599,0,0,0,100,41226.52,100,27.27,9.51,7.61,0,-0.3
26170,부산광역시 동구,2022,9.49937428,8.173222915,1342.79,52.1,181.58,4.63,30.1,0,623.4,75,1.16,12.48485671,779.53,0,81,71.71,18.37,74.02,32,-7.6,3,21.7,53.4,953.4,5.78,3.47,1.16,430.25,4.43402593,3.47,3363.33,19.5,53.7,18,54,95.6,1867.87,16.3,390,210.5,0.735,42.5,33.38,3.17930305,10.81979828,0,0,0,100,39748.1,100,26.66,8.1,12.72,1.16,0.8
26200,부산광역시 영도구,2022,8.83327174,7.128030721,1831.61,40.2,127.59,1.85,24.8,0,275.5,86,0,13.99121104,1368.39,1.85,68.6,65.65,17.98,71.19,31,-7.7,2.9,21.7,53.4,915,1.85,0.92,0.92,159.95,4.185403293,1.85,1774.29,21.5,55.9,22.1,43.2,96.9,1694.77,10.2,260,619.48,0.692,38.7,6.82,2.802754137,10.30898599,0,2721.99,0,100,45115.39,100,13.54,16.64,7.4,0,-4.1
26230,부산광역시 부산진구,2022,9.111422392,6.959863741,671.79,47.4,183.19,2.81,33.5,0,431.3,69,0.28,11.14436228,1076.66,0.84,77.5,98.9,18.67,160.43,34.4,-8.4,2.3,23.7,94.6,957.2,4.5,0.84,0.28,403.18,4.888618308,0.84,2115.66,17.3,65.31,27.7,52.7,92.6,641.72,20.6,350,277.87,0.624,40.6,3.82,0,10.59665973,372.84,0,0,100,41353.46,100,46.37,11.8,3.65,0,3.6
26260,부산광역시 동래구,2022,8.907355134,6.902792987,436.27,40.9,128.47,2.56,26.4,0,299.8,51,0.37,11.76587587,916.46,0,83.3,96.26,22.59,220.33,35.1,-6.9,1.4,19,254.7,1045.5,6.59,0.73,0.37,229.85,4.340683671,1.1,2459.14,18.3,65.09,21.4,54,93.9,334.89,21.4,290,181.53,0.819,30.3,1.55,0.182321557,10.59665973,226.55,0,0,100,36807.26,100,34.85,13.91,3.66,0,1.3
26290,부산광역시 남구,2022,8.765469454,7.385832479,473.21,34.2,102.6,3.9,21.3,0,277.4,48,0,10.62738942,1440.31,1.56,72.8,97.92,18.52,139.27,33.5,-8.1,2.8,25.4,268.4,993,1.95,3.12,0.39,150.98,4.26028264,0.39,1326.79,17.7,63.44,22.3,46.7,95.4,2160.47,20.7,260,220.03,0.619,34.7,1.58,2.098017927,10.59665973,0,0,1.865629318,100,41625.15,100,30.26,12.48,4.68,0,-2.1
26320,부산광역시 북구,2022,8.577177608,6.981433159,290.11,43.5,127.31,1.43,27.9,0,160.3,47,0.36,11.23028002,868.19,0.36,84,118.7,20.14,147.39,35.1,-7.4,2.1,22.1,60.9,815.5,3.23,2.87,0.36,164.6,4.109068958,0.72,1568.55,17.1,68.23,20.5,52.3,97,646.93,11.2,350,188.63,0.816,30.6,0.78,0,10.59665973,785.35,2152.72,0,100,39654.37,100,74.1,23.31,3.94,0,-2.8
26350,부산광역시 해운대구,2022,9.011117184,7.039809331,320.85,36.8,212.52,1.55,28.8,0,211.2,59,1.81,11.66320761,888.61,0,64.2,95.4,21.14,190.29,33.8,-7.8,2,17.5,261.6,1085.5,3.36,2.07,0.26,257.25,4.504907764,0.52,1517.38,16.2,62.02,20.4,46.4,92.2,957.38,27.3,270,213.56,0.682,30.8,2.25,0.641853886,10.81979828,444.17,442.11,3.290265821,100,38069.47,100,67.18,15.51,3.62,0.52,-4.8
26380,부산광역시 사하구,2022,8.751339984,7.134651779,1288.8,45.6,146.03,2.32,29.1,0,303.3,77,1.99,12.26327976,1092.43,0.66,81.6,99.67,21.01,138.09,32.9,-7.6,3.3,30.8,109.7,977.5,6.29,1.66,0.33,149.68,4.178072778,0,2399.11,21.7,64.99,24.7,55.4,98.7,1270.25,16.4,330,209.61,0.725,34.3,0.71,2.447550863,10.59665973,0,0,0,100,39977.88,100,31.19,13.91,2.32,0.33,-2.4
26410,부산광역시 금정구,2022,8.960617961,7.604984118,900.31,34.1,117.06,4.97,24.6,0,368.8,71,0.9,12.44997264,1609.9,1.81,80.1,90.84,20.3,177.17,36.4,-10.6,1.5,21.7,307,902.5,4.97,0.45,0.45,150.96,4.217888748,0,2424.79,18.6,57.65,21.6,50.2,95.5,1881.08,15.8,260,422.59,0.58,38.9,1.46,1.153731588,10.59665973,0,0,0,100,39365.26,100,82.14,25.76,5.42,0.9,-3.9
26440,부산광역시 강서구,2022,9.349532587,7.454644715,6660.29,48.4,124.99,12.57,19.6,0,534.2,233,1.4,13.60365242,1168.94,0,89.8,216.47,24.39,206.69,31.85,-9.05,4.3,39.35,225,843,4.19,2.09,0.7,81,3.656097965,0,384.76,17.7,45.53,23.7,55.8,107.7,3297.32,41.5,460,2671.66,1.179,29.7,20.4,4.937992914,11.00211651,671.06,0,5.426050733,100,34054.2,94.9,55.21,133.37,3.49,1.4,2.6
26470,부산광역시 연제구,2022,9.019712412,7.445849706,402.39,38.3,105.63,1.97,30.8,0,317.4,53,0.98,10.37636611,706.02,0.98,84,73.21,23.67,152.31,34.7,-8.3,1.9,23.1,107.5,973,5.9,0.98,0.49,206.84,4.488074414,0.49,2366.66,11.6,61.29,19.7,44.8,92.1,354.73,17.7,330,410.25,0.737,33.1,1.86,0.139761942,11.00211651,0,0,4.313480092,100,37883.22,100,29.64,13.27,1.97,0,-1.7
26500,부산광역시 수영구,2022,9.073483456,6.94739898,408.45,53.7,156.17,1.72,25.9,0,410.2,69,0.57,11.10047184,581.79,0,76.9,88.67,20.55,160.18,34,-8.1,2.2,22,212.5,1017.2,4,0.57,0.57,238.55,4.416428061,1.14,2191,17.9,62.59,20.6,44.4,88.6,792.31,19.2,360,128.71,0.646,40.2,2.45,0.322083499,11.15626481,0,0,0,100,41182.22,100,25.49,13.73,3.43,0.57,2.6
26530,부산광역시 사상구,2022,9.216071915,7.514935991,3991.87,38.2,131.51,4.91,29.3,0,284.1,78,1.96,12.92618281,1078.57,1.47,82.1,109.92,19.9,87.35,34,-8.5,2.7,24.3,81.7,941.5,3.43,1.96,0.49,193.83,4.015842334,0.98,3120.38,17.5,62.53,25.2,46.6,101.3,2147.81,18.7,300,226.71,0.604,37.6,1.15,2.825536897,10.59665973,448.01,2411.32,5.259420601,100,38044.25,100,57.67,18.16,2.94,0.98,-2
26710,부산광역시 기장군,2022,8.907368673,6.834991019,1009.44,39.8,143.33,5.6,19.7,0,265.9,108,1.68,14.21044222,1015.04,0,82.5,159,26.34,172.44,34.8,-7.1,2,23.5,48,1057.5,2.8,5.6,0.56,127.65,3.961003628,0.56,992.08,20.5,48.25,23.5,45.8,98,1120.85,27.5,390,2302.17,0.956,29.9,3.49,3.333275365,10.81979828,5684.32,53.75,6.534544366,100,38636.39,96.5,86.35,72.22,5.04,3.92,1.4
27110,대구광역시 중구,2022,10.13468102,6.933374292,2606.02,51.4,265.59,3.74,18.3,0,897.8,89,2.49,13.66930848,1083.55,0,77.3,84.79,22.3,356.61,37.2,-11.4,1.8,16.5,195.6,490.2,13.72,0,1.25,1430.19,5.818360379,2.49,4210.78,14.9,41.03,28.2,57.1,92.1,955.12,26.6,470,238.16,0.804,43.8,48.53,0,11.28979441,622.2,0,0,100,36617.66,100,7.9,23.69,11.22,0,11.4
27140,대구광역시 동구,2022,8.89662639,7.492570868,543.69,45,130.47,2.36,33.1,0,448.3,60,0.29,13.51927688,846.76,0,74.5,121.93,21.3,127.82,37.6,-9.4,1.4,14.7,236.5,628,2.36,2.36,0.29,186.43,4.272351268,0.29,1187.23,15.2,62.85,22.1,49,96.5,528.97,17.3,370,807.88,0.795,34.5,3.25,0.620576488,10.81979828,1836.95,612.61,5.860501283,100,37986.92,99,82.62,32.1,3.83,0,-0.1
27170,대구광역시 서구,2022,9.103809171,7.27806978,2325.64,39.6,164.55,3.75,34.8,0,589.4,77,0,14.79791698,795.23,0,84.3,58.81,21.3,82.59,37,-11,2.1,17.6,47.4,440.5,4.38,0.63,0.63,178.94,4.348081979,0.63,2579.04,16.4,57.43,21,41,99.2,1318.93,12.5,250,244.01,0.459,37.9,5.07,2.832624936,10.81979828,0,0,3.259249719,100,32386.27,100,24.93,25.65,5.63,0,-4.9
27200,대구광역시 남구,2022,9.115189779,6.789545902,662.81,41,541.27,2.12,36.8,0,454.4,52,0.71,12.67415909,993.51,1.41,74.7,82.67,22.56,74.9,37.3,-10.6,1.8,16.3,159.8,519.6,3.53,0,0.71,686.13,4.418479097,1.41,3398.13,16.4,57.68,22,42.1,92.1,1381.44,11.1,330,197.85,0.492,46.6,5.22,0,10.59665973,4.24,0,3.100092289,100,30405.1,100,47.5,25.44,5.65,1.41,0.9
27230,대구광역시 북구,2022,8.96268766,7.264499221,2291.19,36.2,109.77,3.48,22.2,0,435.1,50,0.93,14.47024559,1395.88,0.93,88.4,134.83,21.78,154.32,37.5,-11.8,1.6,15.4,343.8,540,4.64,0.7,0.23,181.94,4.127618139,0.23,1760.68,13.6,60.5,25.5,43.9,98.8,1220.9,17.8,320,307.02,0.805,34.4,1.89,1.313723668,10.81979828,1709.4,432.11,6.147784301,100,35236.89,99.8,69.46,34.35,3.48,0.23,-1.2
27260,대구광역시 수성구,2022,8.863730321,6.522651466,268.25,28.8,68.03,1.94,26.4,0,487.2,29,1.94,12.35992108,1118.45,0.24,76.4,115.9,21.9,254.89,37.6,-9.4,1.4,14.7,236.5,628,3.16,0.49,0.24,180.05,4.543932877,0.24,1126.95,9.2,60.91,20.5,58.5,93.4,402.86,27.7,230,340.9,0.69,27.8,1.18,0,10.81979828,0,237.64,0,100,33896.48,99.6,72.87,30.62,4.13,0.97,-4.9
27290,대구광역시 달서구,2022,8.823228312,7.380960029,1363.34,34.7,155.12,2.79,28,0,476.4,45,0.37,14.53664714,1262.78,0.56,77.4,119.93,21.97,192.18,37,-11,2.1,17.6,47.4,440.5,4.1,0.74,0.19,261.09,4.328889536,0.93,1763.16,10,65.81,21.3,49.9,96.7,1936.35,20.6,300,224.4,0.676,32.8,0.85,1.599387577,10.81979828,206.15,1351.24,4.343545648,100,34828.83,100,44.32,35.38,2.98,0.56,-3.1
27710,대구광역시 달성군,2022,8.634960227,7.211217192,2111.25,45.6,109.44,3.8,18.3,0,318.1,93,0,13.53190264,1153.28,0.38,83.6,183.92,23.86,167.96,35.9,-10.9,1.9,25.3,8.3,655.5,1.9,3.04,0.38,86.64,3.912422925,0,1154.04,14.1,38.25,23.3,54.8,102.8,2137.85,29.1,410,2121.51,1.135,28.2,1.95,3.384390263,11.00211651,2496.56,68.4,5.962524803,100,39189.93,92.1,88.71,49.4,3.04,3.04,0.3
27720,대구광역시 군위군,2022,8.759001468,6.936614808,1550.99,47.9,64.27,17.14,26,0,398.5,278,4.28,16.40130605,831.19,0,95.3,38.56,19.77,29.99,37.05,-15.75,1.4,18.75,303.05,642.75,0,0,4.28,77.12,3.563316231,0,42.84,15.7,14.31,20.6,65.4,105.3,1953.73,6.5,140,36628.11,1.486,41.9,107.84,0,11.15626481,1268.21,0,0,89,47356.47,50.3,84.1,47.13,29.99,29.99,0.2
28110,인천광역시 중구,2022,9.150342991,8.305958448,483.88,45.3,478.65,7.19,21.7,0,302.1,99,0.65,13.21959536,1336.55,0,68.5,109.2,20.72,108.55,35,-13.2,2.7,19.7,236.9,1330.2,1.31,2.62,0.65,350.48,3.85925494,0.65,1452.94,16.3,42.44,26.8,41.6,107.9,2693.37,38.9,460,4921.17,0.803,40.6,25.58,4.053696164,11.00211651,1314.97,0,6.848642014,99.8,37240.98,91.8,77.6,6.54,12.42,0,9.6
28140,인천광역시 동구,2022,9.140260124,7.949179742,3217,40.7,138.99,0,21.7,0,191.5,70,0,17.77660836,1189.85,1.69,60.8,105.09,18.91,74.58,36.3,-15.2,2.5,14.3,282.8,1506,0,8.47,1.69,191.53,4.279301532,3.39,1194.94,16.6,38.38,22.3,44.8,101.3,1508.5,11.5,360,345.77,0.679,32.2,13.1,4.72862599,10.81979828,0,0,0,100,44497.36,99.8,10.93,37.29,11.86,5.08,-3
28177,인천광역시 미추홀구,2022,8.781027145,7.279318835,683.74,48.2,168.47,3.69,28,0,307.9,30,0.49,11.69539326,978.56,0.49,65.8,65.76,20,94.33,36.4,-15.1,2.5,15,284.8,1460,3.2,1.97,0.49,148.77,3.992680908,0.49,1618.46,19.6,63.39,27.6,44.2,101.3,2563.52,13.7,410,201.97,0.673,36.1,1.95,0.947789399,10.59665973,3.94,0,6.031334088,100,37547.66,100,17.78,29.8,4.43,0.99,0.4
28185,인천광역시 연수구,2022,8.84175044,6.740838458,389.84,39.1,96.42,1.3,22.3,0,166.9,25,0.52,11.29627355,1176.27,0.26,68.5,128.82,23.85,202.44,36.2,-12.8,2.3,18,191,1395,1.04,1.81,0.26,130.38,4.100326634,0.52,582.17,14.6,55.57,23.2,48.3,98.5,3695.22,30.3,320,542.26,0.85,25.8,3.28,1.822935087,11.00211651,0,428.72,0,100,33246.59,99.6,42.24,23.07,4.41,0.78,-2.3
28200,인천광역시 남동구,2022,8.879475186,7.117659577,1897.74,46.8,233.91,2.96,30.4,0,308.8,45,0.4,12.60998709,878.54,0,80.5,113.6,24.42,151.13,36.4,-15.1,2.5,15,284.8,1460,2.37,2.77,0.2,246.16,4.305415532,0.2,1557.35,16,64.55,24.3,40.9,98.7,2230.82,20.4,350,187.68,0.663,31.9,0.78,1.613429934,11.00211651,3010.39,378.13,6.222933347,100,37300.29,99.2,41.45,31.61,2.17,0.79,-2.8
28237,인천광역시 부평구,2022,8.824704361,6.936119193,881.59,51.6,123.9,2.66,25.4,0,253.3,29,0.41,11.35964479,810.23,0,75,83.42,21.45,135.75,36.4,-15.1,2.5,15,284.8,1460,1.84,2.66,0.2,197.5,4.223323943,0.41,993.01,16.2,62.65,32.2,42.7,97.4,2923.83,16.6,370,156.81,0.675,30.9,0.84,0.940007258,11.00211651,585.34,642.38,1.403642999,100,36323.14,100,38.22,26.37,2.66,2.66,2.5
28245,인천광역시 계양구,2022,8.733912954,7.347486539,773.05,47.5,119.78,2.42,27.9,0,212.2,45,0.35,12.39419841,897.68,0.69,79.5,74.09,23.35,126.36,36.4,-14.5,2.5,14.4,268.6,1555.9,2.42,5.19,0.35,162.02,4.080245638,0.69,1526.71,18.6,60.06,29.3,51.3,99.2,1127.21,16,350,370.43,0.626,29.3,1,0.989541194,11.51293546,641.15,0,0,99.9,38102.38,99.1,69.16,37.39,3.81,2.77,-3.1
28260,인천광역시 서구,2022,8.759775382,7.125620927,1716.09,44.9,140.74,2.72,24.2,0,269.4,40,0.68,14.89504307,904.39,0,76,112.56,25.48,154.84,36.3,-15.2,2.5,13.6,280.7,1552,1.7,3.06,0.17,140.91,3.871825816,0.85,1143.1,14.8,55.75,23.8,55,101.8,2065.32,31,400,714.42,0.867,27,1.4,1.85629799,10.81979828,1001.17,42.44,5.80121162,99.9,35365.6,99.1,54.42,39.56,2.72,0.85,6.9
28710,인천광역시 강화군,2022,9.057456057,7.284793477,992.79,41.5,161.88,14.33,20.2,0,283.7,146,2.87,13.49348609,1116,1.43,80.9,67.33,19.4,58.74,34.8,-14.2,2.5,22.3,229.9,1235.3,1.43,1.43,1.43,104.58,3.389462125,1.43,1343.78,24.2,23.35,20.8,54.8,100.1,1243.5,12.5,240,14109.71,1.126,31.2,12.61,3.54702783,11.15626481,0,0,4.065602093,81,43912.15,37.2,84.12,21.49,18.62,8.6,-2.2
